text	label
microsoft ceo steve ballmer on not buying yahoo : “ sometimes , you ’ re lucky ” & lt ; URL	neutral
microsoft : mango now available to nearly everyone - URL windowsphone wp7	neutral
if microsoft earnings disappoint , blame consumer pc sales - URL via AT_USER	neutral
microsoft bitchslaps vmware in new paper - microsoft calls out vmware for bogus benchmark numbers - URL	neutral
bill gates to testify in novel v. microsoft antitrust lawsui t URL	neutral
if microsoft earnings disappoint , blame consumer pc sales URL	neutral
rt AT_USER microsoft opens the spigot , windows phone mango available to all microsoft windowsphone URL microsoft	neutral
microsoft opens the spigot , windows phone mango available to all microsoft windowsphone URL microsoft	neutral
microsoft opens the spigot , windows phone mango available to all microsoft windowsphone URL	neutral
should you upgrade to microsoft office 2010 . URL tech office2010	neutral
microsoft opens the spigot , windows phone mango available to all microsoft windowsphone URL	neutral
microsoft opens the spigot , windows phone mango available to all microsoft windowsphone URL neowin	neutral
microsoft cloud gsa loses $ 2.5 billion cloud contract fight : google recently dropped a case against the d ... URL tcn	neutral
`` AT_USER microsoft launching the omnitouch , how funny i though that was an AT_USER solution ! copyright URL	neutral
microsoft ’ s new “ great to be a family ” adverts begin to air , including office2010 windows7 and wp7 . URL AT_USER	neutral
club calumo was fun ! see the vidio calumo blog denali microsoft sqlserver URL via AT_USER	neutral
club calumo was fun ! see the vidio calumo blog denali microsoft sqlserver URL via AT_USER	neutral
technet blogs- technical overview of duetenterprise for microsoft sharepoint and sap URL	neutral
microsoft researchers want to turn your hand into a touchscreen URL	neutral
URL microsoft opens the door to two spanish entrepreneurs with medical project	neutral
just installed windows 7 ultimate service pack 1 with ie9 . it looks like ie9 is trying to look like chrome . windows7 ie9 microsoft ie8	neutral
gentle ballmer meekly suggests the competition is doomed - microsoft is winning , winning , winning ! : URL via AT_USER	neutral
ballmer confirms nokia phone debut ; you can quote him on that - URL - microsoft steveballmer	neutral
microsoft releases developer preview of `` project roslyn '' compiler URL microsoft beta	neutral
i wish there was microsoft powerpoint for ipad .	neutral
watching this week 's episode of hawaii five-o . great use of windows phone 7 & skydrive . oh yeah a dell inspiron duo was there too microsoft	neutral
AT_USER kickoff tomorrow 10/20 at san diego microsoft store at 6:00pm AT_USER ping me w/questions in	neutral
on the blog we discuss microsoft embracing of apache hadoop for big data - URL opensource bigdata it	neutral
microsoft works suite 2003 review URL windowsxphomesoftware officesuites family	neutral
did a quick video call test between two diff . android tablets using skype & it worked great ! microsoft has n't broken it yet .	neutral
microsoft ceo steve ballmer looks ahead at social , mobile plans | adweek URL tech apple microsoft	neutral
evolutionofit cloud event AT_USER can any microsoft or AT_USER folks help create us a windows azure pass ex . blazure ? ?	neutral
creating pareto charts using microsoft excel URL	neutral
microsoft drops developer preview of its ‘ roslyn ’ compiler URL uncategorized	neutral
microsoft shows 'touch screen ' for any surface URL	neutral
microsoft learning all day long-for free-spectechular san antonio . register ? uick . november 10 - URL	neutral
microsoft learning all day long-for free-spectechular san antonio . register ? uick . november 10 - URL	neutral
sigsource microsoft talent source program boasts a procure-to-pay model to manage temp workforce , concept works for vms beeline	neutral
AT_USER still poor central management from apple then ? microsoft	neutral
nokia 800 renders revealed URL mobilenews android gingerbread microsoft nokia800 nokian9	neutral
microsoft boxes up two new xbox 360 holiday bundles : with the holiday season just around the… URL	neutral
rt AT_USER agree ! rt AT_USER microsoft launching the omnitouch , how funny i though that was an AT_USER soluti… ( cont ) http ...	neutral
AT_USER ill be manager after a week ! yeh joint ownership of microsoft ahhhhh	neutral
rt AT_USER quality education is vital . attend microsoft & desire2learn session at educause URL edu11	neutral
AT_USER iwantanautomaticpromotion and we 'll be running microsoft before you know it .	neutral
microsoft drops developer preview of its ‘ roslyn ’ compiler URL	neutral
creating pareto charts using microsoft excel URL	neutral
developers : let microsoft market your app for windows phone URL wp7 wp7dev windowsphone microsoft marketplace	neutral
AT_USER glad to hear ! hey AT_USER thank you for the microsoft lync video participation onthebigscreen : ) AT_USER coreapptech	neutral
rt AT_USER microsoft stores offer up free windows phone 7 devices microsoft microsoftstores URL neowin	neutral
google docs presentation makes powerpoint weep , beg for mercy URL via AT_USER google powerpoint microsoft haha	neutral
rt AT_USER microsoft researchers want to turn your hand into a touchscreen URL rt AT_USER technology tech	neutral
rt AT_USER microsoft researchers want to turn your hand into a touchscreen URL rt AT_USER technology tech	neutral
microsoft researchers want to turn your hand into a touchscreen URL rt AT_USER technology tech	neutral
nice comparison w microsoft : ) rt AT_USER watch the live stream of vic gundotra & sergey brin at w2s URL	neutral
.. downloading ctp3 of microsoft sql2012 to play around ... URL	neutral
dpr client : AT_USER partnering with microsoft on office 365 webinar tuesday , nov. 1 , at 10 a.m. et . sign up ! URL	neutral
rt AT_USER suppose microsoft had bought siri ? - forbes URL apple microsoft siri msft	neutral
windows phone firmware updates due next week to enable internet sharing URL microsoft windows	neutral
AT_USER microsoft	neutral
1st public test release for the roslyn project . URL giving apis to the c # compiler ( and visual basic but .. ; ) . microsoft	neutral
updates : windows phone 7.5 now available more broadly URL microsoft	neutral
rt AT_USER follow AT_USER for insight on microsoft solutions which drive productivity for people and their organizations	neutral
microsoft builds a functioning 'holodesk ' to interact with digital items - URL via AT_USER	neutral
AT_USER is nokia going to release their new windowsphone in norway this year ? wp7 microsoft	neutral
ballmer on not buying yahoo : URL microsoft yahoo skype xbox google bing ballmer URL	neutral
microsoft delivers developer preview of roslyn compiler as a service URL	neutral
rt AT_USER microsoft launches reseller rewardhub for resllers URL	neutral
ga-repost : rt AT_USER are you making the move from googleapps to microsoft ? & gt ; & gt ; metalogix can migrate y ... URL	neutral
rt AT_USER are you making the move from googleapps to microsoft ? & gt ; & gt ; metalogix can migrate you from googleapps to sharepoint	neutral
microsoft builds a functioning ‘ holodesk ’ to interact with digital items URL uncategorized	neutral
seguridadparatodos is using microsoft security essentials and you ? ( thx AT_USER - our analysis [ spanish ] URL	neutral
bill gates jumps over chairs during interviews URL billgates microsoft parkour cheatedabit	neutral
minority report-esque interface developed by microsoft research and carnegie mellon university URL via AT_USER	neutral
i ca n't c it as an important invention ... siri is an incomparable alternative ! -- pockettouch URL microsoft siri	neutral
get rid of that tangled mess behind your computer desk with this microsoft wireless mouse and keyboard : URL	neutral
microsoft delivers developer preview of roslyn compiler as a service URL	neutral
rt AT_USER AT_USER kickoff tomorrow 10/20 at san diego microsoft store at 6:00pm AT_USER URL	neutral
rt AT_USER AT_USER kickoff tomorrow 10/20 at san diego microsoft store at 6:00pm AT_USER URL	neutral
non conductive surface become multitouch . touch gestures : microsoft windows 7 @ nui apps URL	neutral
AT_USER indeed i survived sqlpass sqlkilt and a couple of vendor evenings : - ) i spared sqlkaraoke my great voice : - ) microsoft	neutral
build windows samsung slate pc in us microsoft store URL msdn bldwin	neutral
cnet » microsoft omnitouch allows multitouch input on arbitrary , everyday surfaces ( via AT_USER » URL	neutral
microsoft roslyn ctp is finally out ... check it out URL roslyn visualstudio compiler csharp net microsoft	neutral
vertical solutions is giving away a microsoft office pro pack at the 2011solutions conference ! stop by their booth for a chance to win !	neutral
microsoft pre-order call of duty : modern warfare 3 and get $ 20 off xbox live 12m card , $ 10 bounce back co.. URL	neutral
